Hour,Occurrence Day Of Week,Incidents,Area Unit,Date,Number of Victimisations,Latitude,Longitude
5:00 pm,Mon,Theft,Auckland Central West,2022-12-05,2,-36.84828715,174.7644706
3:00 pm,Mon,Theft,Auckland Central West,2022-12-05,1,-36.84965444,174.7645458
12:00 pm,Mon,Theft,Whenuapai West,2022-12-05,1,-36.81004025,174.6053882
6:00 pm,Mon,Theft,Manukau Central,2022-12-05,2,-36.99121216,174.8743641
11:00 am,Mon,Theft,Mangere South,2022-12-05,1,-37.0081395,174.800377
3:00 pm,Mon,Theft,Mangere South,2022-12-05,1,-37.0081395,174.800377
6:00 pm,Mon,Theft,Mangere South,2022-12-05,1,-37.0081395,174.800377
5:00 pm,Mon,Theft,Mt Wellington South,2022-12-05,1,-36.91659477,174.8418528
1:00 pm,Mon,Theft,Point Chevalier East,2022-12-05,1,-36.86971314,174.7099247
1:00 pm,Mon,Battery,Hingaia,2022-12-05,1,-37.06581128,174.9166922
4:00 am,Mon,Theft,Grange,2022-12-05,1,-36.95772661,174.8505906
7:00 pm,Mon,Theft,Hingaia,2022-12-05,1,-37.06581128,174.9166922
3:00 pm,Mon,Theft,Takanini North,2022-12-05,1,-37.03784145,174.9144793
2:00 pm,Mon,Theft,Hingaia,2022-12-05,2,-37.06581128,174.9166922
10:00 pm,Mon,Theft,Penrose,2022-12-05,1,-36.92809401,174.8195726
12:00 pm,Mon,Theft,Sandringham North,2022-12-05,1,-36.88277881,174.733734
1:00 pm,Mon,Theft,Waiheke Island,2022-12-05,1,-36.79335836,175.0858703
12:00 am,Mon,Battery,Beaumont,2022-12-05,1,-37.03625182,174.9031722
9:00 am,Mon,Theft,Waiuku East,2022-12-05,1,-37.24747792,174.7318433
2:00 pm,Mon,Theft,Auckland Central East,2022-12-05,1,-36.84651619,174.7688472
10:00 pm,Mon,Theft,Springleigh,2022-12-05,1,-36.886074,174.7130673
4:00 pm,Mon,Theft,Pukekohe North,2022-12-05,2,-37.19919774,174.9023929
5:00 pm,Mon,Sexual Assault,Parrs Park,2022-12-05,1,-36.90740887,174.6351589
10:00 pm,Mon,Theft,Papakura Central,2022-12-05,1,-37.06462111,174.9414099
1:00 pm,Mon,Theft,Pukekohe North,2022-12-05,1,-37.1991672,174.9085453
2:00 pm,Mon,Sexual Assault,Ocean View,2022-12-05,1,-36.79504717,174.7407068
3:00 pm,Mon,Theft,Whenuapai West,2022-12-05,3,-36.81004025,174.6053882
6:00 pm,Mon,Theft,Whenuapai West,2022-12-05,1,-36.81004025,174.6053882
12:00 pm,Mon,Theft,Auckland Central West,2022-12-05,1,-36.84965444,174.7645458
1:00 am,Mon,Robbery,Three Kings,2022-12-05,1,-36.89610472,174.7428648
4:00 pm,Mon,Theft,Remuera South,2022-12-05,1,-36.88331724,174.7926291
11:00 am,Mon,Theft,Manukau Central,2022-12-05,1,-37.00773558,174.8613954
1:00 pm,Mon,Theft,Auckland Harbourside,2022-12-05,1,-36.84122098,174.7561549
10:00 am,Mon,Burglary,Mt Wellington South,2022-12-05,1,-36.93336028,174.8454217
4:00 pm,Mon,Theft,Takanini South,2022-12-05,1,-37.04898689,174.9294623
11:00 am,Mon,Theft,Henderson South,2022-12-05,1,-36.89345834,174.6252521
12:00 pm,Mon,Theft,Arch Hill,2022-12-05,1,-36.8654492,174.7453947
1:00 pm,Mon,Theft,Mt Wellington West,2022-12-05,1,-36.89564144,174.8398806
11:00 am,Mon,Theft,Arch Hill,2022-12-05,1,-36.8654492,174.7453947
8:00 am,Mon,Theft,Remuera South,2022-12-05,1,-36.88966493,174.7940333
10:00 pm,Mon,Theft,Balmoral,2022-12-05,1,-36.87698856,174.7515977
5:00 pm,Mon,Theft,Papakura North,2022-12-05,2,-37.05878393,174.9387655
